id,length,comment,sentiment
1845,35,ඒකට නම් කඳුළු ආවා.සුභ පැතුම් ඒ ළමයට,positive
1847,40,අර හප්පපු එකා ගැන කඳුළු ආවේ නැද්ද. පව්නේ,negative
1849,78,හප්පුන එකා වාහනේ පිට්පස්සෙන් නෙ වදිලා තියෙන්නෙ. 1000 එකක් උ පාරට දෙම්මෙ කොහොමද,neutral
185,11,මාධ්ය පොකුර,neutral
1851,30,අති දක්ෂ දියණිය නුබට ජයම වේවා.,positive
1857,10,සුභ පැතුම්,positive
1865,94,දුවේ ඔබට මගේ සුභ ප්රර්ථනා පිරිනමනවා. තාත්තා වගේ නොවී රටට ජාතියට වැඩදායි පුද්ගලයකු වන බව දන්නවා,positive
1872,96,අම්මා තාම තරුණයි ලස්සනයි. අනේ මේ මෝඩයා මේ ලස්සන කත අත් හැරලා නාකි හම් අදින්න ගියානේ සල්ලි හින්දා,negative
1874,40,යහපත් පුරවසියෙක්වී රටට ශාන්තිය ලබා දෙන්න,positive
1885,49,පොදු ජනතාව නැගිටුවන්න වැඩකරන්න. තෙරුවන් සරණයි දුව,positive
1887,31,ඛූදූ සරණයි. සුබ පැතුම් දියණියට.,positive
1891,66,ලොකය පොහොසතුන් නිර්මාණය කරන ව්ට පොහොසතුන් දුප්පතුන් නිර්මාණය කරයි.,negative
1893,66,තාත්තා වගේම ලෝක හොරෙක් වෙයන් දුවේ. රටත් කාපන්. හැම පැත්තටම පැනපන්.,negative
1895,75,තාත්තා දුවලාට හරියට සලකන්නෙ නැති නිසා තමයි එයාල හොඳට මහන්සි වෙලා ඉගෙනගන්නෙ.,negative
1899,25,පරණ බෝතල් හෙම තියේ. ඕනෙයි,neutral
19,50,ලංකාවේ ලයිට් යන වෙලාව වගේ මෙලො දෙයක් තෙරෙන්නෑ පුතී,negative
1901,51,වේගෙන් ගිහින් විහින් හැප්පුනාට ඒ මිනිහ මොකක් කරන්නද,negative
1902,52,එහේනමි පච රනවකයා ඛොරැ සාක්ෂි හැදුවේ මොකටද කිරි පුතේ.,negative
1906,24,උබේ අම්මා කොහෙද බං ඉන්නේ,neutral
1907,9,හික් හික්,negative
1908,56,දැන්වත් දරුවන්ගෙ නම්බුව රැකෙන විදිහට ජීවත් වුනොත් හොඳයි.,positive
1910,27,හිරු දෙරණ ඔබගේ අවධානය පිණිස,neutral
1914,53,හම්මේ කොන්ද පණ තියන ප්රවුර්ති අද්යක්ෂ කෙනෙක් දැක්කමයි,positive
1915,62,නිකන් නිවේදනයක්. හිරු දෙරණට ඕව වැඩක් නෑ. කෙලින්ම ස නේ අල්ලන්නේ,negative
1924,45,මේ නාට්යවල නම ඇහුවා මත් අප්පිරියයි බලනවා තියා,negative
1929,46,අපි මැරෙනකන්ද බලා ඉන්නේ සතියකටවත් දාන්නේ නැතිව,negative
1933,89,තව දවස් දෙක තුනකින් රට ඉදන් එන කොරෝනා රෝගීනුත් මිනුවන්ගොඩ ආශ්රිතයෝ වෙන සීන් එකක් තියෙන්නෙ,negative
1935,90,කොරොනා යුද්දය නිම කර ගැනීමට ඔබ සැමට තුනුරුවන්ගෙ සරන පතමි. දහැමි වෙවා. නිසි කලට වැසි ලැබෙවා,positive
1941,61,ඉතාම කෙටි කාලයක දී යුක්තිය ඉශ්ඨ කල අධිකරනයට අපගේ ප්රනාමය. 18.,positive
1942,31,තව එක පාරක් ඇන්නනම් 25යි අපරාදේ,negative
1946,50,මේ මොන විකාරයක්ද අද 11 දැන් ඕවා කියලා මොනවා කරන්නද,negative
1948,81,සර්කිට් කෑලි ටිකක් අරං ගියා.ගත්තෙ නෑ.ගන්නේ සම්පූර්ණ භාණ්ඩ පමණයි කිව්වා.හැරුනාආවා.,neutral
195,12,කොහේද පැත්තක,neutral
1951,71,පරණ 286 386 486 කම්පියුටර් මදර්බෝඩ් වල සෑහෙන ප්රමාණයක් රත්තරං තියෙනවලු.,neutral
1952,88,ලොකු දෙයක්. ඔක්කොම සෙට් එක සේද්ද පෝච්චි උනොත් අපිට එක කක්කා නාට්ය ක් නවත්වා ගන්න පුළුවන්,negative
1953,32,ඉන්දියාව කොරෝනා පිඹිනවා මකරා වගේ,negative
1956,44,ඕක රෝල් කරලා ගහ ගන්න තැන ලංකාවෙ අය නං දන්නවා,neutral
1958,86,මෙහෙ වගේහයි එහෙත්.මූත් එහෙ එකෙක්නේ.කියන කියන එකට එහෙයි කියන වියතුන් එහෙත් වැහි වැහැලා.,neutral
196,70,ඉන්දියන් කාරයන්ට නොතිබූ අපට පමණක් ඇති නිරෝධයන පවු බල්ලට අන්තුරක් නැද්ද,negative
1960,84,කොරෝනා කෙසේ වෙතත් අප්රේල් වෙනකොට අපිට සරණාගතයෝ වශයෙන් වෙන රටකට යන්න වෙයිද දන්නේ නැහැ,negative
1967,26,ඇයි අපි එහෙනං එක ගහන්ඩ ඕනේ,neutral
1972,71,කඩේ ගිහිල්ලත් බෑ නොගිහිනුත් බෑ බහුතර කැමැත්තනේ පහත් තැනින් යයි ගලා ජලේ.,neutral
1974,55,පහත් තැනින් ගලා යනවා කියන්නේ ඕකට දැන් මෙයා ද නිදහස් කරේ,negative
1977,58,දැන් තියෙන්නෙ ඕක කියන්න කියලා කියපු ලොක්කන් ටික අරගෙන යන්න,neutral
1980,85,අනේ අර බුද්ධිමත් ලක්ෂ 69 න් කෙනෙක් ඉදිරිපත් වෙලා අපිට කියා දෙනවාද මේ අලකලංචියට හේතුව.,neutral
1982,92,රස්සාව බේරගන්න කලබව අපිත් දන්නවා. නමුත් වැඩියෙන් පොලිශ් කරන්න ගියාම මෙහෙම වෙන බව දැනගන්න ඕනා,neutral
1993,39,ඔබ දිනුව.මනිසික සුවයෙන් ඉන්න.තෘවන් සරනෛ,positive
1997,48,පෞද්ගලික සහකාර ට සපත්තුත් පොලිෂ් කරන්නද තියෙන්නේ,neutral
2,83,යුධ රහස් එහෙම පොඩි වෙච්චි කොලේක ලියලා ඒකත් නැති කරගත්තා කියලා හිතන්න අමාරුයි නේද බං,neutral
